Time,Name,Type,MsgType,Text
2023-08-22 22:00:09.530,,System,Normal,CIM has been executed..
2023-08-22 22:00:10.413,,System,Normal,Start MasterPLC Thread..
2023-08-22 22:00:10.541,,System,Normal,MasterPLC connected..
2023-08-22 22:00:15.768,,Host,Normal,HSMS Connected NotSelected.
2023-08-22 22:00:15.783,,Host,Normal,HSMS Connection Selected.
2023-08-22 22:00:30.208,,Booth,Normal,Pause. by host
2023-08-22 22:00:36.448,,Booth,Error,Resume fail. by host
2023-08-22 22:00:36.449,,Booth,Error,Command[Resume] Retry over
2023-08-22 22:00:57.534,,Booth,Normal,Pause. by host
2023-08-22 22:01:02.369,,Booth,Error,Resume fail. by host
2023-08-22 22:01:02.370,,Booth,Error,Command[Resume] Retry over
2023-08-22 22:01:27.647,,Booth,Normal,Pause. by host
2023-08-22 22:01:34.524,,Booth,Error,Resume fail. by host
2023-08-22 22:01:34.525,,Booth,Error,Command[Resume] Retry over
2023-08-22 22:04:10.972,,System,Normal,CIM has been executed..
2023-08-22 22:04:12.083,,System,Normal,Start MasterPLC Thread..
2023-08-22 22:04:12.196,,System,Normal,MasterPLC connected..
2023-08-22 22:04:16.665,,Host,Normal,HSMS Connected NotSelected.
2023-08-22 22:04:16.682,,Host,Normal,HSMS Connection Selected.
2023-08-22 22:04:20.494,,Booth,Normal,Pause. by host
2023-08-22 22:04:25.327,,Booth,Normal,Resume. by host
2023-08-22 22:06:11.630,,Booth,Normal,Buzzer 1. by host
2023-08-22 23:28:38.724,,System,Normal,CIM has been executed..
2023-08-22 23:28:39.790,,System,Normal,Start MasterPLC Thread..
2023-08-22 23:28:39.907,,System,Normal,MasterPLC connected..
2023-08-22 23:28:40.047,,Host,Normal,HSMS Connected NotSelected.
2023-08-22 23:28:40.061,,Host,Normal,HSMS Connection Selected.
2023-08-22 23:28:58.792,,Booth,Normal,Buzzer 1. by host
2023-08-22 23:38:51.264,,System,Normal,CIM has been executed..
2023-08-22 23:38:52.163,,System,Normal,Start MasterPLC Thread..
2023-08-22 23:38:52.284,,System,Normal,MasterPLC connected..
2023-08-22 23:38:59.942,,Host,Normal,HSMS Connected NotSelected.
2023-08-22 23:38:59.958,,Host,Normal,HSMS Connection Selected.
