Time,Name,Type,MsgType,Text
2023-08-30 13:47:01.543,,System,Normal,MasterPLC connected..
2023-08-30 13:49:02.695,,System,Error,입력 문자열의 형식이 잘못되었습니다.
2023-08-30 13:49:30.599,,System,Normal,CIM has been executed..
2023-08-30 13:49:31.122,,System,Normal,Start MasterPLC Thread..
2023-08-30 13:49:31.231,,System,Normal,MasterPLC connected..
2023-08-30 13:51:43.621,,Host,Normal,HSMS Connected NotSelected.
2023-08-30 13:51:43.694,,Host,Normal,HSMS Connection Selected.
2023-08-30 13:51:46.704,,Host,Normal,Receive S2F31.. TimeSet..
2023-08-30 13:51:48.592,,Host,Normal,Receive S2F37.. Disable Events..
2023-08-30 13:51:50.156,,Host,Normal,Receive S2F35.. success to unlink ReportID & EventID
2023-08-30 13:51:51.510,,Host,Normal,Receive S2F33.. success to unlink VID & ReportID
2023-08-30 13:51:55.378,,Host,Normal,Receive S2F33.. success to link VID & ReportID
2023-08-30 13:51:57.723,,Host,Normal,Receive S2F35.. success to link ReportID & EventID
2023-08-30 13:51:59.910,,Host,Normal,Receive S2F37.. Enable Events..
2023-08-30 13:52:38.036,,Host,Normal,Receive S1F3..
2023-08-30 14:09:48.290,,System,Normal,CIM has been executed..
2023-08-30 14:09:48.955,,System,Normal,Start MasterPLC Thread..
2023-08-30 14:09:49.066,,System,Normal,MasterPLC connected..
2023-08-30 14:09:49.402,,Host,Normal,HSMS Connected NotSelected.
2023-08-30 14:09:49.413,,Host,Normal,HSMS Connection Selected.
2023-08-30 14:31:24.891,,Booth,Normal,Set EFEM PPID[TEST-1]. by host
2023-08-30 14:31:24.899,,Booth,Normal,Set EFEM PPID[TEST-1]. by host
2023-08-30 14:32:05.230,eTrackStep,IP01,Normal,occupied
2023-08-30 14:32:05.572,eTrackStep,IP01,Normal,conttainOff
2023-08-30 14:32:05.944,eTrackStep,IP01,Normal,unoccupied
2023-08-30 14:32:05.945,eTrackStep,DEV01,Normal,moduleStart
2023-08-30 14:32:06.126,eTrackStep,DEV01,Normal,containOn
2023-08-30 14:32:06.316,eTrackStep,IP01,Normal,moduleEnd
