Time,Name,Type,MsgType,Text
2023-08-25 06:26:00.869,,System,Normal,CIM has been executed..
2023-08-25 06:26:01.430,,System,Normal,Start MasterPLC Thread..
2023-08-25 06:26:01.543,,System,Normal,MasterPLC connected..
2023-08-25 06:26:01.768,,Host,Normal,HSMS Connected NotSelected.
2023-08-25 06:26:01.780,,Host,Normal,HSMS Connection Selected.
2023-08-25 06:26:02.634,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:26:03.066,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:26:03.443,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:12.584,,System,Normal,CIM has been executed..
2023-08-25 06:27:14.268,,System,Normal,Start MasterPLC Thread..
2023-08-25 06:27:14.377,,System,Normal,MasterPLC connected..
2023-08-25 06:27:15.452,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:15.835,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:16.219,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:16.604,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:16.994,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:17.386,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:17.760,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:18.146,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:18.530,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:18.911,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:19.293,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:19.675,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:19.790,,Host,Normal,HSMS Connected NotSelected.
2023-08-25 06:27:19.812,,Host,Normal,HSMS Connection Selected.
2023-08-25 06:27:20.056,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:20.443,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:20.826,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:21.201,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:21.580,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:21.955,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:22.339,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:22.725,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:23.106,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:23.488,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:23.869,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:24.252,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:24.629,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:25.009,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:25.394,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:25.776,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:26.153,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:26.536,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:26.912,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:27.294,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:27.677,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:28.054,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:28.437,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:28.820,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:29.199,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:29.584,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:29.960,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:30.339,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:30.717,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:31.101,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:31.483,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:31.866,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:32.245,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:32.627,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:33.008,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:33.394,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:33.769,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:34.149,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:34.532,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:34.915,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:35.284,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:35.667,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:36.051,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:36.421,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:36.800,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:37.184,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:37.566,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:37.948,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:38.330,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:38.698,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:39.071,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:39.455,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:39.837,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:40.219,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:40.599,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:40.983,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:41.364,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:41.748,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:42.126,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:42.505,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:42.885,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:43.269,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:43.644,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:44.026,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:44.407,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:44.784,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:45.168,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:45.543,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:45.927,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:46.307,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:46.682,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:47.066,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:47.448,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:47.827,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:48.204,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:48.582,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:48.963,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:49.351,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:49.727,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:50.108,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:50.493,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:50.868,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:51.252,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:51.635,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:52.012,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:52.394,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:52.775,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:53.159,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:53.547,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:53.930,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:54.312,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:54.689,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:55.074,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:55.452,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:55.830,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:56.216,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:56.592,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:56.971,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:57.338,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:57.723,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:58.103,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:58.480,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:58.859,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:59.237,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:27:59.617,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:28:00.000,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:28:00.377,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:28:00.760,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:28:16.441,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:28:55.141,,Host,Normal,HSMS Connected NotSelected.
2023-08-25 06:28:57.524,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:28:57.525,,Host,Normal,HSMS Disconnected.
2023-08-25 06:29:02.634,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:29:22.360,,System,Error,인덱스가 배열 범위를 벗어났습니다.
2023-08-25 06:29:37.377,,System,Normal,CIM has been executed..
2023-08-25 06:29:38.424,,System,Normal,Start MasterPLC Thread..
2023-08-25 06:29:38.528,,System,Normal,MasterPLC connected..
2023-08-25 06:29:52.152,,Host,Normal,HSMS Connected NotSelected.
