Time,Name,Type,MsgType,Text
2023-08-29 04:44:06.066,CheckGlassLocUnocc,USC01,Normal,Write[True]
2023-08-29 04:44:06.367,CheckGlassLocUnocc,TM01,Normal,Write[True]
2023-08-29 04:44:06.382,CheckGlassLocUnocc,BF01,Normal,Write[True]
2023-08-29 04:44:06.412,CheckGlassLocUnocc,USC01,Normal,Write[True]
2023-08-29 04:44:06.504,eTrackStep,BF01,Normal,containOn
2023-08-29 04:44:06.519,eTrackStep,USC01,Normal,containOn
2023-08-29 04:44:06.703,TxGlassLocUnoccAck,TM01,Normal,True
2023-08-29 04:44:06.718,CheckGlassLocUnocc,BF01,Normal,Write[True]
2023-08-29 04:44:06.748,CheckGlassLocUnocc,USC01,Normal,Write[True]
2023-08-29 04:44:07.067,CheckGlassLocUnocc,BF01,Normal,Write[True]
2023-08-29 04:44:07.097,CheckGlassLocUnocc,USC01,Normal,Write[True]
2023-08-29 04:44:07.157,eTrackStep,BF01,Normal,occupied
2023-08-29 04:44:07.158,eTrackStep,USC01,Normal,occupied
2023-08-29 04:44:07.341,TxGlassLocUnoccAck,BF01,Normal,True
2023-08-29 04:44:07.343,TxGlassLocUnoccAck,USC01,Normal,True
2023-08-29 04:44:07.646,RxGlassLocUnocc,BF01,Normal,False
2023-08-29 04:44:07.647,RxGlassLocUnocc,USC01,Normal,False
2023-08-29 04:44:07.950,TxGlassLocUnoccAck,BF01,Normal,False
2023-08-29 04:44:07.951,TxGlassLocUnoccAck,USC01,Normal,False
2023-08-29 04:44:09.774,,Host,Normal,HSMS Connected NotSelected.
2023-08-29 04:44:09.782,,Host,Normal,HSMS Connection Selected.
2023-08-29 04:44:20.234,eTrackStep,TM01,Normal,moduleStart
2023-08-29 04:44:20.414,TxGlassLocUnoccAck,TM01,Normal,False
2023-08-29 04:44:20.416,RxGlassLocUnocc,BF01,Normal,True
2023-08-29 04:44:20.419,RxGlassLocUnocc,USC01,Normal,True
2023-08-29 04:44:20.429,CheckGlassLocUnocc,TM01,Normal,Write[True]
2023-08-29 04:44:20.460,CheckGlassLocUnocc,BF01,Normal,Write[True]
2023-08-29 04:44:20.505,CheckGlassLocUnocc,USC01,Normal,Write[True]
2023-08-29 04:44:20.565,eTrackStep,BF01,Normal,moduleStart
2023-08-29 04:44:20.566,eTrackStep,USC01,Normal,moduleStart
2023-08-29 04:44:20.764,CheckGlassLocUnocc,TM01,Normal,Write[True]
2023-08-29 04:44:20.780,CheckGlassLocUnocc,BF01,Normal,Write[True]
2023-08-29 04:44:20.811,CheckGlassLocUnocc,USC01,Normal,Write[True]
2023-08-29 04:44:21.101,TxGlassLocUnoccAck,TM01,Normal,True
2023-08-29 04:44:21.116,CheckGlassLocUnocc,BF01,Normal,Write[True]
2023-08-29 04:44:21.146,CheckGlassLocUnocc,USC01,Normal,Write[True]
2023-08-29 04:44:21.238,eTrackStep,BF01,Normal,containOn
2023-08-29 04:44:21.253,eTrackStep,USC01,Normal,containOn
2023-08-29 04:44:21.527,CheckGlassLocUnocc,BF01,Normal,Write[True]
2023-08-29 04:44:21.558,CheckGlassLocUnocc,USC01,Normal,Write[True]
2023-08-29 04:44:21.604,eTrackStep,TM01,Normal,moduleStart
2023-08-29 04:44:21.787,RxGlassLocUnocc,TM01,Normal,False
2023-08-29 04:44:21.788,TxGlassLocUnoccAck,TM01,Normal,False
2023-08-29 04:44:21.817,CheckGlassLocUnocc,BF01,Normal,Write[True]
2023-08-29 04:44:21.862,CheckGlassLocUnocc,USC01,Normal,Write[True]
2023-08-29 04:44:21.924,eTrackStep,BF01,Normal,moduleStart
2023-08-29 04:44:21.925,eTrackStep,USC01,Normal,moduleStart
2023-08-29 04:44:22.122,CheckGlassLocUnocc,BF01,Normal,Write[True]
2023-08-29 04:44:22.152,CheckGlassLocUnocc,USC01,Normal,Write[True]
2023-08-29 04:44:22.458,CheckGlassLocUnocc,BF01,Normal,Write[True]
2023-08-29 04:44:22.488,CheckGlassLocUnocc,USC01,Normal,Write[True]
2023-08-29 04:44:22.566,eTrackStep,BF01,Normal,containOn
2023-08-29 04:44:22.581,eTrackStep,USC01,Normal,containOn
2023-08-29 04:44:22.779,CheckGlassLocUnocc,BF01,Normal,Write[True]
2023-08-29 04:44:22.810,CheckGlassLocUnocc,USC01,Normal,Write[True]
2023-08-29 04:44:23.099,CheckGlassLocUnocc,BF01,Normal,Write[True]
2023-08-29 04:44:23.130,CheckGlassLocUnocc,USC01,Normal,Write[True]
2023-08-29 04:44:23.161,eTrackStep,BF01,Normal,occupied
2023-08-29 04:44:23.161,eTrackStep,USC01,Normal,occupied
2023-08-29 04:44:23.345,TxGlassLocUnoccAck,BF01,Normal,True
2023-08-29 04:44:23.346,TxGlassLocUnoccAck,USC01,Normal,True
2023-08-29 04:44:23.620,RxGlassLocUnocc,BF01,Normal,False
2023-08-29 04:44:23.621,RxGlassLocUnocc,USC01,Normal,False
2023-08-29 04:44:23.892,TxGlassLocUnoccAck,BF01,Normal,False
2023-08-29 04:44:23.895,TxGlassLocUnoccAck,USC01,Normal,False
2023-08-29 04:45:45.072,,System,Error,Invalid SubHeader!
2023-08-29 04:45:47.212,,System,Error,MasterPLC Connect fail. [대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다 127.0.0.1:8192]
2023-08-29 04:45:52.323,,System,Normal,MasterPLC connected..
2023-08-29 04:45:52.809,eTrackStep,USC01,Normal,unoccupied
2023-08-29 04:45:53.009,eTrackStep,USC01,Normal,none
2023-08-29 04:47:02.591,,System,Normal,CIM has been executed..
2023-08-29 04:47:04.061,,System,Normal,Start MasterPLC Thread..
2023-08-29 04:47:04.178,,System,Normal,MasterPLC connected..
2023-08-29 04:47:04.369,,Host,Normal,HSMS Connected NotSelected.
2023-08-29 04:47:04.381,,Host,Normal,HSMS Connection Selected.
2023-08-29 05:02:14.618,,System,Normal,CIM has been executed..
2023-08-29 05:02:16.038,,System,Normal,Start MasterPLC Thread..
2023-08-29 05:02:16.140,,System,Normal,MasterPLC connected..
2023-08-29 05:02:18.919,,Host,Normal,HSMS Connected NotSelected.
2023-08-29 05:02:18.927,,Host,Normal,HSMS Connection Selected.
2023-08-29 05:02:20.931,,System,Error,지정한 키가 사전에 없습니다.
2023-08-29 05:03:41.013,,System,Normal,CIM has been executed..
2023-08-29 05:03:42.435,,System,Normal,Start MasterPLC Thread..
2023-08-29 05:03:42.550,,System,Normal,MasterPLC connected..
2023-08-29 05:03:48.209,,Host,Normal,HSMS Connected NotSelected.
2023-08-29 05:03:48.220,,Host,Normal,HSMS Connection Selected.
2023-08-29 05:09:22.140,,System,Normal,CIM has been executed..
2023-08-29 05:09:23.532,,System,Normal,Start MasterPLC Thread..
2023-08-29 05:09:23.635,,System,Normal,MasterPLC connected..
2023-08-29 05:09:24.897,,Host,Normal,HSMS Connected NotSelected.
2023-08-29 05:09:24.913,,Host,Normal,HSMS Connection Selected.
2023-08-29 05:21:26.067,,System,Normal,CIM has been executed..
2023-08-29 05:21:26.600,,System,Normal,Start MasterPLC Thread..
2023-08-29 05:21:26.710,,System,Normal,MasterPLC connected..
2023-08-29 05:21:31.001,,Host,Normal,HSMS Connected NotSelected.
2023-08-29 05:21:31.013,,Host,Normal,HSMS Connection Selected.
2023-08-29 05:22:06.035,,System,Normal,CIM has been executed..
2023-08-29 05:22:06.610,,System,Normal,Start MasterPLC Thread..
2023-08-29 05:22:06.714,,System,Normal,MasterPLC connected..
2023-08-29 05:22:07.511,,Host,Normal,HSMS Connected NotSelected.
2023-08-29 05:22:07.524,,Host,Normal,HSMS Connection Selected.
2023-08-29 05:26:36.326,,System,Error,지정한 키가 사전에 없습니다.
2023-08-29 05:28:27.088,,System,Error,지정한 키가 사전에 없습니다.
2023-08-29 05:28:29.477,,System,Error,지정한 키가 사전에 없습니다.
2023-08-29 05:30:07.912,,System,Normal,CIM has been executed..
2023-08-29 05:30:08.452,,System,Normal,Start MasterPLC Thread..
2023-08-29 05:30:08.560,,System,Normal,MasterPLC connected..
2023-08-29 05:30:13.764,,Host,Normal,HSMS Connected NotSelected.
2023-08-29 05:30:13.774,,Host,Normal,HSMS Connection Selected.
2023-08-29 06:43:27.229,,System,Normal,CIM has been executed..
2023-08-29 06:43:28.627,,System,Normal,Start MasterPLC Thread..
2023-08-29 06:43:28.734,,System,Normal,MasterPLC connected..
2023-08-29 06:43:31.519,,Host,Normal,HSMS Connected NotSelected.
2023-08-29 06:43:31.530,,Host,Normal,HSMS Connection Selected.
2023-08-29 06:45:46.894,,System,Normal,CIM has been executed..
2023-08-29 06:45:49.122,,System,Normal,Start MasterPLC Thread..
2023-08-29 06:45:49.236,,System,Normal,MasterPLC connected..
2023-08-29 06:45:53.218,,Host,Normal,HSMS Connected NotSelected.
2023-08-29 06:45:53.230,,Host,Normal,HSMS Connection Selected.
2023-08-29 06:47:51.107,,System,Normal,CIM has been executed..
2023-08-29 06:47:52.991,,System,Normal,Start MasterPLC Thread..
2023-08-29 06:47:53.105,,System,Normal,MasterPLC connected..
2023-08-29 06:47:55.409,,Host,Normal,HSMS Connected NotSelected.
2023-08-29 06:47:55.416,,Host,Normal,HSMS Connection Selected.
2023-08-29 06:48:32.786,,System,Normal,CIM has been executed..
2023-08-29 06:48:34.896,,System,Normal,Start MasterPLC Thread..
2023-08-29 06:48:35.023,,System,Normal,MasterPLC connected..
2023-08-29 06:48:39.446,,Host,Normal,HSMS Connected NotSelected.
2023-08-29 06:48:39.455,,Host,Normal,HSMS Connection Selected.
2023-08-29 06:48:59.504,,Host,Normal,Receive S3F41 WorkOrder..
2023-08-29 06:50:00.979,,Booth,Error,Command[WORK_START] Retry over
2023-08-29 06:50:00.991,,System,Error,크로스 스레드 작업이 잘못되었습니다. 'chbworkStartOK' 컨트롤이 자신이 만들어진 스레드가 아닌 스레드에서 액세스되었습니다.
2023-08-29 06:50:48.122,,Booth,Error,Command[WORK_START] Retry over
2023-08-29 06:56:30.175,,Host,Normal,HSMS Disconnected.
2023-08-29 07:05:15.713,,System,Normal,CIM has been executed..
2023-08-29 07:05:17.581,,System,Normal,Start MasterPLC Thread..
2023-08-29 07:05:17.684,,System,Normal,MasterPLC connected..
2023-08-29 07:05:32.674,,System,Normal,CIM has been executed..
2023-08-29 07:05:34.895,,System,Normal,Start MasterPLC Thread..
2023-08-29 07:05:34.999,,System,Normal,MasterPLC connected..
2023-08-29 07:05:44.594,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:44.628,,Host,Normal,HSMS Connected NotSelected.
2023-08-29 07:05:44.639,,Host,Normal,HSMS Connection Selected.
2023-08-29 07:05:47.164,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:47.452,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:47.733,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:52.501,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:52.793,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:53.062,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:53.336,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:53.608,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:53.882,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:54.144,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:54.420,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:54.694,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:54.963,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:55.232,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:55.503,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:55.782,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:56.048,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:56.321,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:56.599,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:56.862,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:57.123,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:57.379,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:57.643,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:57.912,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:58.179,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:58.443,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:58.707,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:58.990,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:59.262,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:59.536,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:05:59.814,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:00.083,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:00.362,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:00.629,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:00.910,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:01.177,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:01.453,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:01.722,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:01.993,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:02.250,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:02.513,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:02.790,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:03.062,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:03.325,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:03.587,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:03.867,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:04.136,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:04.407,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:04.667,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:04.947,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:05.211,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:05.483,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:05.753,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:06.024,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:06.297,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:06.557,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:06.817,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:07.091,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:07.361,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:07.623,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:07.896,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:08.155,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:08.418,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:08.696,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:08.969,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:09.233,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:09.509,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:09.779,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:10.043,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:10.315,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:10.595,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:10.867,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:11.140,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:11.411,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:11.670,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:11.926,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:12.186,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:12.448,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:12.724,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:12.997,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:13.272,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:13.535,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:13.798,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:14.069,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:14.340,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:14.599,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:14.874,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:15.147,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:15.415,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:15.674,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:15.933,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:16.211,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:16.479,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:16.751,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:17.028,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:17.302,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:17.572,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:17.846,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:18.117,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:18.391,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:18.662,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:06:18.938,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:13:21.630,,System,Normal,CIM has been executed..
2023-08-29 07:13:23.704,,System,Normal,Start MasterPLC Thread..
2023-08-29 07:13:23.819,,System,Normal,MasterPLC connected..
2023-08-29 07:13:24.033,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
2023-08-29 07:13:24.231,,System,Error,문자열 참조가 문자열의 인스턴스로 설정되지 않았습니다.
매개 변수 이름: s
